qid,query,docno,docid,score,rank
1051399,who sings monk theme song,330557,330557,0.7969162,112
1051399,who sings monk theme song,2250224,2250224,0.7967588,113
1051399,who sings monk theme song,2341886,2341886,0.7964788,114
1051399,who sings monk theme song,4970958,4970958,0.79644877,115
1051399,who sings monk theme song,2612953,2612953,0.7960907,116
1051399,who sings monk theme song,2363465,2363465,0.7960111,117
1051399,who sings monk theme song,7302024,7302024,0.7955973,118
1051399,who sings monk theme song,2640854,2640854,0.7955724,119
1064670,why do hunters pattern their shotguns,8680904,8680904,0.9116752,0
1064670,why do hunters pattern their shotguns,8680905,8680905,0.90561855,1
1064670,why do hunters pattern their shotguns,8680897,8680897,0.9047393,2
1064670,why do hunters pattern their shotguns,8680903,8680903,0.9007489,3
1064670,why do hunters pattern their shotguns,8680901,8680901,0.8876227,4
1064670,why do hunters pattern their shotguns,8680906,8680906,0.86003554,5
1064670,why do hunters pattern their shotguns,8100020,8100020,0.8557567,6
1064670,why do hunters pattern their shotguns,2977160,2977160,0.8475163,7
1064670,why do hunters pattern their shotguns,2977159,2977159,0.8430116,8
1064670,why do hunters pattern their shotguns,8750942,8750942,0.84084296,9
1064670,why do hunters pattern their shotguns,129464,129464,0.8397578,10
1064670,why do hunters pattern their shotguns,8337454,8337454,0.83768255,11
1064670,why do hunters pattern their shotguns,129468,129468,0.83684766,12
1064670,why do hunters pattern their shotguns,8734274,8734274,0.8353707,13
1064670,why do hunters pattern their shotguns,8337455,8337455,0.8353131,14
1064670,why do hunters pattern their shotguns,6098427,6098427,0.8339739,15
1064670,why do hunters pattern their shotguns,2839849,2839849,0.832791,16
1064670,why do hunters pattern their shotguns,846500,846500,0.8324245,17
1064670,why do hunters pattern their shotguns,8719099,8719099,0.8322661,18
1064670,why do hunters pattern their shotguns,7556558,7556558,0.8320843,19
1064670,why do hunters pattern their shotguns,4448410,4448410,0.83130884,20
1064670,why do hunters pattern their shotguns,5180957,5180957,0.8312701,21
1064670,why do hunters pattern their shotguns,3522978,3522978,0.83126354,22
1064670,why do hunters pattern their shotguns,2505707,2505707,0.83106315,23
1064670,why do hunters pattern their shotguns,8337459,8337459,0.83062774,24
1064670,why do hunters pattern their shotguns,129467,129467,0.8302133,25
1064670,why do hunters pattern their shotguns,3741166,3741166,0.829725,26
1064670,why do hunters pattern their shotguns,8680902,8680902,0.8295849,27
1064670,why do hunters pattern their shotguns,129462,129462,0.8293483,28
1064670,why do hunters pattern their shotguns,816339,816339,0.82930255,29
1064670,why do hunters pattern their shotguns,8100018,8100018,0.8291437,30
1064670,why do hunters pattern their shotguns,5608820,5608820,0.8288472,31
1064670,why do hunters pattern their shotguns,6824289,6824289,0.8286677,32
1064670,why do hunters pattern their shotguns,4859888,4859888,0.8286177,33
1064670,why do hunters pattern their shotguns,6349306,6349306,0.8285128,34
1064670,why do hunters pattern their shotguns,8719101,8719101,0.82842624,35
1064670,why do hunters pattern their shotguns,5232949,5232949,0.82823205,36
1064670,why do hunters pattern their shotguns,8841814,8841814,0.8269378,37
1064670,why do hunters pattern their shotguns,6169742,6169742,0.8266965,38
1064670,why do hunters pattern their shotguns,3826026,3826026,0.82644117,39
1064670,why do hunters pattern their shotguns,1686718,1686718,0.82587594,40
1064670,why do hunters pattern their shotguns,6762668,6762668,0.8256757,41
1064670,why do hunters pattern their shotguns,884879,884879,0.8256328,42
1064670,why do hunters pattern their shotguns,8100015,8100015,0.82538676,43
1064670,why do hunters pattern their shotguns,129459,129459,0.8252547,44
1064670,why do hunters pattern their shotguns,5695612,5695612,0.824763,45
1064670,why do hunters pattern their shotguns,8337453,8337453,0.8247268,46
1064670,why do hunters pattern their shotguns,6169740,6169740,0.82442683,47
1064670,why do hunters pattern their shotguns,5265410,5265410,0.8243133,48
1064670,why do hunters pattern their shotguns,8018735,8018735,0.82425267,49
1064670,why do hunters pattern their shotguns,7207425,7207425,0.824142,50
1064670,why do hunters pattern their shotguns,2977156,2977156,0.82408637,51
1064670,why do hunters pattern their shotguns,736681,736681,0.82404554,52
1064670,why do hunters pattern their shotguns,4512819,4512819,0.823886,53
1064670,why do hunters pattern their shotguns,2245771,2245771,0.8234844,54
1064670,why do hunters pattern their shotguns,6824284,6824284,0.82345974,55
1064670,why do hunters pattern their shotguns,4708424,4708424,0.8232926,56
1064670,why do hunters pattern their shotguns,192188,192188,0.8232535,57
1064670,why do hunters pattern their shotguns,8750946,8750946,0.82298076,58
1064670,why do hunters pattern their shotguns,5265418,5265418,0.8229637,59
1064670,why do hunters pattern their shotguns,1237071,1237071,0.82286096,60
1064670,why do hunters pattern their shotguns,4114926,4114926,0.8227224,61
1064670,why do hunters pattern their shotguns,6012615,6012615,0.82266414,62
1064670,why do hunters pattern their shotguns,7556559,7556559,0.8225538,63
1064670,why do hunters pattern their shotguns,7556560,7556560,0.822448,64
1064670,why do hunters pattern their shotguns,1223737,1223737,0.8224262,65
1064670,why do hunters pattern their shotguns,2839848,2839848,0.8223224,66
1064670,why do hunters pattern their shotguns,6824288,6824288,0.82225287,67
1064670,why do hunters pattern their shotguns,816341,816341,0.8220487,68
1064670,why do hunters pattern their shotguns,378330,378330,0.8217583,69
1064670,why do hunters pattern their shotguns,2895116,2895116,0.8217176,70
1064670,why do hunters pattern their shotguns,3807086,3807086,0.8216089,71
1064670,why do hunters pattern their shotguns,2839843,2839843,0.8214649,72
1064670,why do hunters pattern their shotguns,1686721,1686721,0.8214643,73
1064670,why do hunters pattern their shotguns,884882,884882,0.8213247,74
1064670,why do hunters pattern their shotguns,8386939,8386939,0.8212788,75
1064670,why do hunters pattern their shotguns,6796221,6796221,0.8210441,76
1064670,why do hunters pattern their shotguns,7572312,7572312,0.82095194,77
1064670,why do hunters pattern their shotguns,7403029,7403029,0.8209084,78
1064670,why do hunters pattern their shotguns,6824285,6824285,0.82061315,79
1064670,why do hunters pattern their shotguns,100815,100815,0.8204714,80
1064670,why do hunters pattern their shotguns,1156065,1156065,0.8203462,81
1064670,why do hunters pattern their shotguns,6296891,6296891,0.8202978,82
1064670,why do hunters pattern their shotguns,100816,100816,0.82021904,83
1064670,why do hunters pattern their shotguns,8719103,8719103,0.8199877,84
1064670,why do hunters pattern their shotguns,6824287,6824287,0.81989264,85
1064670,why do hunters pattern their shotguns,5888403,5888403,0.819888,86
1064670,why do hunters pattern their shotguns,8385053,8385053,0.819749,87
1064670,why do hunters pattern their shotguns,8680898,8680898,0.8195753,88
1064670,why do hunters pattern their shotguns,4439928,4439928,0.8195034,89
1064670,why do hunters pattern their shotguns,4217682,4217682,0.8193029,90
1064670,why do hunters pattern their shotguns,8337452,8337452,0.81929237,91
1064670,why do hunters pattern their shotguns,8533126,8533126,0.81925976,92
1064670,why do hunters pattern their shotguns,7012470,7012470,0.81893146,93
1064670,why do hunters pattern their shotguns,5888407,5888407,0.818872,94
1064670,why do hunters pattern their shotguns,4216066,4216066,0.818769,95
1064670,why do hunters pattern their shotguns,4485127,4485127,0.81867635,96
1064670,why do hunters pattern their shotguns,8385057,8385057,0.8186674,97
1064670,why do hunters pattern their shotguns,8337458,8337458,0.8185568,98
1064670,why do hunters pattern their shotguns,816340,816340,0.81851554,99
1064670,why do hunters pattern their shotguns,2554317,2554317,0.8184803,100
1064670,why do hunters pattern their shotguns,8337450,8337450,0.8183552,101
1064670,why do hunters pattern their shotguns,2398035,2398035,0.81832916,102
1064670,why do hunters pattern their shotguns,937365,937365,0.8182917,103
1064670,why do hunters pattern their shotguns,5900080,5900080,0.8182849,104
1064670,why do hunters pattern their shotguns,5774968,5774968,0.8182265,105
1064670,why do hunters pattern their shotguns,6878685,6878685,0.8180845,106
1064670,why do hunters pattern their shotguns,6504660,6504660,0.8180703,107
1064670,why do hunters pattern their shotguns,6867208,6867208,0.8179897,108
1064670,why do hunters pattern their shotguns,8400880,8400880,0.81797457,109
1064670,why do hunters pattern their shotguns,3598613,3598613,0.81794715,110
1064670,why do hunters pattern their shotguns,4448406,4448406,0.81787926,111
1064670,why do hunters pattern their shotguns,8680900,8680900,0.81779885,112
1064670,why do hunters pattern their shotguns,3741160,3741160,0.8177872,113
1064670,why do hunters pattern their shotguns,8724181,8724181,0.81773585,114
1064670,why do hunters pattern their shotguns,7565247,7565247,0.8176322,115
1064670,why do hunters pattern their shotguns,7968225,7968225,0.8175519,116
1064670,why do hunters pattern their shotguns,937362,937362,0.81739366,117
1064670,why do hunters pattern their shotguns,2870990,2870990,0.81716645,118
1064670,why do hunters pattern their shotguns,3930,3930,0.8170619,119
1071750,why is pete rose banned from hall of fame,3928913,3928913,0.8956197,0
1071750,why is pete rose banned from hall of fame,8698269,8698269,0.8925185,1
1071750,why is pete rose banned from hall of fame,8698268,8698268,0.888746,2
1071750,why is pete rose banned from hall of fame,8698272,8698272,0.885126,3
1071750,why is pete rose banned from hall of fame,8698274,8698274,0.8831336,4
1071750,why is pete rose banned from hall of fame,8698276,8698276,0.8829613,5
1071750,why is pete rose banned from hall of fame,8378390,8378390,0.8786408,6
1071750,why is pete rose banned from hall of fame,8698270,8698270,0.878303,7
1071750,why is pete rose banned from hall of fame,3575934,3575934,0.8738758,8
1071750,why is pete rose banned from hall of fame,3928914,3928914,0.8730014,9
1071750,why is pete rose banned from hall of fame,8378383,8378383,0.8655972,10
1071750,why is pete rose banned from hall of fame,4717401,4717401,0.8647623,11
1071750,why is pete rose banned from hall of fame,8698273,8698273,0.8606175,12
1071750,why is pete rose banned from hall of fame,8378382,8378382,0.85967684,13
1071750,why is pete rose banned from hall of fame,6508493,6508493,0.8590615,14
1071750,why is pete rose banned from hall of fame,8698267,8698267,0.85790217,15
1071750,why is pete rose banned from hall of fame,8698275,8698275,0.8527033,16
1071750,why is pete rose banned from hall of fame,5510448,5510448,0.8516798,17
1071750,why is pete rose banned from hall of fame,3928917,3928917,0.84751904,18
1071750,why is pete rose banned from hall of fame,8378385,8378385,0.8473307,19
1071750,why is pete rose banned from hall of fame,6508491,6508491,0.846912,20
1071750,why is pete rose banned from hall of fame,3016482,3016482,0.84677184,21
1071750,why is pete rose banned from hall of fame,8698271,8698271,0.84630346,22
1071750,why is pete rose banned from hall of fame,3719926,3719926,0.84505606,23
1071750,why is pete rose banned from hall of fame,6508498,6508498,0.84465456,24
1071750,why is pete rose banned from hall of fame,8378389,8378389,0.8438752,25
1071750,why is pete rose banned from hall of fame,4094991,4094991,0.8430214,26
1071750,why is pete rose banned from hall of fame,8378386,8378386,0.84162235,27
1071750,why is pete rose banned from hall of fame,6508497,6508497,0.84090066,28
1071750,why is pete rose banned from hall of fame,7778577,7778577,0.8407488,29
1071750,why is pete rose banned from hall of fame,5510451,5510451,0.83953965,30
1071750,why is pete rose banned from hall of fame,3016481,3016481,0.8379884,31
1071750,why is pete rose banned from hall of fame,4094989,4094989,0.8365396,32
1071750,why is pete rose banned from hall of fame,8378388,8378388,0.8364449,33
1071750,why is pete rose banned from hall of fame,4794978,4794978,0.8362454,34
1071750,why is pete rose banned from hall of fame,8378391,8378391,0.83489084,35
1071750,why is pete rose banned from hall of fame,8378387,8378387,0.8324251,36
1071750,why is pete rose banned from hall of fame,4133640,4133640,0.8318215,37
1071750,why is pete rose banned from hall of fame,3928918,3928918,0.83100855,38
1071750,why is pete rose banned from hall of fame,6508494,6508494,0.83097655,39
1071750,why is pete rose banned from hall of fame,3719925,3719925,0.8307307,40
1071750,why is pete rose banned from hall of fame,3928916,3928916,0.83061314,41
1071750,why is pete rose banned from hall of fame,27185,27185,0.82950497,42
1071750,why is pete rose banned from hall of fame,8378384,8378384,0.82919705,43
1071750,why is pete rose banned from hall of fame,4717395,4717395,0.8290326,44
1071750,why is pete rose banned from hall of fame,5510450,5510450,0.827842,45
1071750,why is pete rose banned from hall of fame,6508499,6508499,0.8275405,46
1071750,why is pete rose banned from hall of fame,4360125,4360125,0.82682395,47
1071750,why is pete rose banned from hall of fame,4360121,4360121,0.8255199,48
1071750,why is pete rose banned from hall of fame,3850956,3850956,0.825009,49
1071750,why is pete rose banned from hall of fame,4094986,4094986,0.8243984,50
1071750,why is pete rose banned from hall of fame,6508496,6508496,0.8229363,51
1071750,why is pete rose banned from hall of fame,3016477,3016477,0.82225406,52
1071750,why is pete rose banned from hall of fame,3972898,3972898,0.82181394,53
1071750,why is pete rose banned from hall of fame,5817517,5817517,0.82018507,54
1071750,why is pete rose banned from hall of fame,4360119,4360119,0.81963193,55
1071750,why is pete rose banned from hall of fame,4360123,4360123,0.8192428,56
1071750,why is pete rose banned from hall of fame,4853911,4853911,0.818974,57
1071750,why is pete rose banned from hall of fame,4717403,4717403,0.81675225,58
1071750,why is pete rose banned from hall of fame,4133638,4133638,0.8167366,59
1071750,why is pete rose banned from hall of fame,6508490,6508490,0.81642544,60
1071750,why is pete rose banned from hall of fame,2562017,2562017,0.8155426,61
1071750,why is pete rose banned from hall of fame,6869822,6869822,0.8151411,62
1071750,why is pete rose banned from hall of fame,4094983,4094983,0.8145858,63
1071750,why is pete rose banned from hall of fame,3719929,3719929,0.8143224,64
1071750,why is pete rose banned from hall of fame,3016483,3016483,0.81409985,65
1071750,why is pete rose banned from hall of fame,4717400,4717400,0.8122075,66
1071750,why is pete rose banned from hall of fame,3477869,3477869,0.81220675,67
1071750,why is pete rose banned from hall of fame,5334445,5334445,0.8114214,68
1071750,why is pete rose banned from hall of fame,4717397,4717397,0.8108061,69
1071750,why is pete rose banned from hall of fame,1910244,1910244,0.8103553,70
1071750,why is pete rose banned from hall of fame,4094988,4094988,0.8101294,71
1071750,why is pete rose banned from hall of fame,3477868,3477868,0.80874455,72
1071750,why is pete rose banned from hall of fame,3928919,3928919,0.80837345,73
1071750,why is pete rose banned from hall of fame,3477870,3477870,0.8081923,74
1071750,why is pete rose banned from hall of fame,4717402,4717402,0.80794203,75
1071750,why is pete rose banned from hall of fame,2719271,2719271,0.8077142,76
1071750,why is pete rose banned from hall of fame,4233913,4233913,0.80753,77
1071750,why is pete rose banned from hall of fame,2801940,2801940,0.8071898,78
1071750,why is pete rose banned from hall of fame,4133644,4133644,0.80677664,79
1071750,why is pete rose banned from hall of fame,3928915,3928915,0.80676556,80
1071750,why is pete rose banned from hall of fame,3016476,3016476,0.80614823,81
