qid,docid,docno,rank,score,query
1064670,8337455,8337455,36,18.829242706298828,why do hunters pattern their shotguns
1064670,100815,100815,37,18.786849975585938,why do hunters pattern their shotguns
1064670,7180529,7180529,38,18.763164520263672,why do hunters pattern their shotguns
1064670,3807086,3807086,39,18.725048065185547,why do hunters pattern their shotguns
1064670,3522978,3522978,40,18.704538345336918,why do hunters pattern their shotguns
1064670,6770490,6770490,41,18.666296005249023,why do hunters pattern their shotguns
1064670,7403024,7403024,42,18.624895095825195,why do hunters pattern their shotguns
1064670,1847099,1847099,43,18.585285186767575,why do hunters pattern their shotguns
1064670,2183895,2183895,44,18.564468383789062,why do hunters pattern their shotguns
1064670,3876199,3876199,45,18.551239013671875,why do hunters pattern their shotguns
1064670,7928011,7928011,46,18.54540634155273,why do hunters pattern their shotguns
1064670,6062648,6062648,47,18.5399227142334,why do hunters pattern their shotguns
1064670,6349309,6349309,48,18.5194149017334,why do hunters pattern their shotguns
1064670,6349303,6349303,49,18.509204864501957,why do hunters pattern their shotguns
1064670,6770496,6770496,50,18.503494262695312,why do hunters pattern their shotguns
1064670,7181808,7181808,51,18.48977470397949,why do hunters pattern their shotguns
1064670,6098427,6098427,52,18.48324203491211,why do hunters pattern their shotguns
1064670,6762663,6762663,53,18.47940826416016,why do hunters pattern their shotguns
1064670,6175633,6175633,54,18.44994163513184,why do hunters pattern their shotguns
1064670,8680906,8680906,55,18.42982292175293,why do hunters pattern their shotguns
1064670,2977160,2977160,56,18.4278621673584,why do hunters pattern their shotguns
1064670,5232949,5232949,57,18.424022674560547,why do hunters pattern their shotguns
1064670,8680900,8680900,58,18.388532638549805,why do hunters pattern their shotguns
1064670,2977159,2977159,59,18.386850357055664,why do hunters pattern their shotguns
1064670,4845469,4845469,60,18.374500274658203,why do hunters pattern their shotguns
1064670,3826026,3826026,61,18.37105178833008,why do hunters pattern their shotguns
1064670,3328191,3328191,62,18.370304107666016,why do hunters pattern their shotguns
1064670,402493,402493,63,18.35908889770508,why do hunters pattern their shotguns
1064670,8100020,8100020,64,18.320247650146484,why do hunters pattern their shotguns
1064670,6824284,6824284,65,18.295085906982425,why do hunters pattern their shotguns
1064670,6690713,6690713,66,18.275638580322266,why do hunters pattern their shotguns
1064670,3561216,3561216,67,18.27401733398437,why do hunters pattern their shotguns
1064670,1872682,1872682,68,18.259471893310547,why do hunters pattern their shotguns
1064670,4481486,4481486,69,18.25766944885254,why do hunters pattern their shotguns
1064670,7168579,7168579,70,18.22777557373047,why do hunters pattern their shotguns
1064670,3490014,3490014,71,18.22721672058105,why do hunters pattern their shotguns
1064670,2183893,2183893,72,18.21595001220703,why do hunters pattern their shotguns
1064670,6739906,6739906,73,18.191951751708984,why do hunters pattern their shotguns
1064670,6619634,6619634,74,18.191486358642575,why do hunters pattern their shotguns
1064670,3208326,3208326,75,18.16482925415039,why do hunters pattern their shotguns
1064670,2977162,2977162,76,18.148719787597656,why do hunters pattern their shotguns
1064670,6171059,6171059,77,18.14792823791504,why do hunters pattern their shotguns
1064670,2387408,2387408,78,18.10820579528809,why do hunters pattern their shotguns
1064670,7556563,7556563,79,18.061180114746094,why do hunters pattern their shotguns
1064670,7556561,7556561,80,18.05939102172852,why do hunters pattern their shotguns
1064670,937367,937367,81,18.04634475708008,why do hunters pattern their shotguns
1064670,8482903,8482903,82,18.04369354248047,why do hunters pattern their shotguns
1064670,5636479,5636479,83,18.038066864013672,why do hunters pattern their shotguns
1064670,6824287,6824287,84,18.035484313964844,why do hunters pattern their shotguns
1064670,2977156,2977156,85,18.031633377075195,why do hunters pattern their shotguns
1064670,5186438,5186438,86,18.026199340820312,why do hunters pattern their shotguns
1064670,8337457,8337457,87,18.02367401123047,why do hunters pattern their shotguns
1064670,6894132,6894132,88,18.02132797241211,why do hunters pattern their shotguns
1064670,2236948,2236948,89,18.007587432861328,why do hunters pattern their shotguns
1064670,2820232,2820232,90,18.005435943603516,why do hunters pattern their shotguns
1064670,894499,894499,91,18.004478454589844,why do hunters pattern their shotguns
1064670,6878685,6878685,92,17.983898162841797,why do hunters pattern their shotguns
1064670,2189279,2189279,93,17.983856201171875,why do hunters pattern their shotguns
1064670,8337459,8337459,94,17.970359802246094,why do hunters pattern their shotguns
1064670,429911,429911,95,17.96712875366211,why do hunters pattern their shotguns
1064670,293152,293152,96,17.94121551513672,why do hunters pattern their shotguns
1064670,6824288,6824288,97,17.939762115478516,why do hunters pattern their shotguns
1064670,129462,129462,98,17.938434600830078,why do hunters pattern their shotguns
1064670,3082663,3082663,99,17.937725067138672,why do hunters pattern their shotguns
1071750,3575934,3575934,0,24.734176635742188,why is pete rose banned from hall of fame
1071750,8698274,8698274,1,24.408863067626957,why is pete rose banned from hall of fame
1071750,8698269,8698269,2,24.221664428710938,why is pete rose banned from hall of fame
1071750,3928913,3928913,3,24.20835494995117,why is pete rose banned from hall of fame
1071750,8378390,8378390,4,23.87454605102539,why is pete rose banned from hall of fame
1071750,8378389,8378389,5,22.961849212646484,why is pete rose banned from hall of fame
1071750,8698268,8698268,6,22.542728424072266,why is pete rose banned from hall of fame
1071750,8378385,8378385,7,22.50960731506348,why is pete rose banned from hall of fame
1071750,8698276,8698276,8,22.34584045410156,why is pete rose banned from hall of fame
1071750,3928917,3928917,9,22.23324966430664,why is pete rose banned from hall of fame
1071750,4717401,4717401,10,22.13102149963379,why is pete rose banned from hall of fame
1071750,8698270,8698270,11,21.421653747558597,why is pete rose banned from hall of fame
1071750,5510448,5510448,12,21.402490615844727,why is pete rose banned from hall of fame
1071750,6508493,6508493,13,21.345081329345703,why is pete rose banned from hall of fame
1071750,5510451,5510451,14,21.307247161865234,why is pete rose banned from hall of fame
1071750,8698273,8698273,15,21.079612731933597,why is pete rose banned from hall of fame
1071750,3928916,3928916,16,21.00607681274414,why is pete rose banned from hall of fame
1071750,3016481,3016481,17,20.99092102050781,why is pete rose banned from hall of fame
1071750,8378391,8378391,18,20.946327209472656,why is pete rose banned from hall of fame
1071750,4094989,4094989,19,20.811092376708984,why is pete rose banned from hall of fame
1071750,8698275,8698275,20,20.743438720703125,why is pete rose banned from hall of fame
1071750,8378383,8378383,21,20.69853782653809,why is pete rose banned from hall of fame
1071750,27185,27185,22,20.513158798217773,why is pete rose banned from hall of fame
1071750,4133640,4133640,23,20.413713455200195,why is pete rose banned from hall of fame
1071750,8698272,8698272,24,20.226512908935547,why is pete rose banned from hall of fame
1071750,3719926,3719926,25,20.140037536621094,why is pete rose banned from hall of fame
1071750,8378387,8378387,26,20.111412048339844,why is pete rose banned from hall of fame
1071750,8698271,8698271,27,20.103439331054688,why is pete rose banned from hall of fame
1071750,8378382,8378382,28,19.98731231689453,why is pete rose banned from hall of fame
1071750,8378384,8378384,29,19.95866203308105,why is pete rose banned from hall of fame
1071750,8378386,8378386,30,19.86051368713379,why is pete rose banned from hall of fame
1071750,7778577,7778577,31,19.82797241210937,why is pete rose banned from hall of fame
1071750,8378388,8378388,32,19.826642990112305,why is pete rose banned from hall of fame
1071750,4094991,4094991,33,19.808643341064453,why is pete rose banned from hall of fame
1071750,5510450,5510450,34,19.79646873474121,why is pete rose banned from hall of fame
1071750,3928914,3928914,35,19.609146118164062,why is pete rose banned from hall of fame
1071750,3016482,3016482,36,19.412973403930664,why is pete rose banned from hall of fame
1071750,4360125,4360125,37,19.385517120361328,why is pete rose banned from hall of fame
1071750,4717395,4717395,38,19.333467483520508,why is pete rose banned from hall of fame
1071750,6508499,6508499,39,19.325654983520508,why is pete rose banned from hall of fame
1071750,4360121,4360121,40,19.293663024902344,why is pete rose banned from hall of fame
1071750,3719925,3719925,41,19.104467391967773,why is pete rose banned from hall of fame
1071750,7697597,7697597,42,19.045433044433597,why is pete rose banned from hall of fame
1071750,4794978,4794978,43,18.86094856262207,why is pete rose banned from hall of fame
1071750,4094986,4094986,44,18.734468460083008,why is pete rose banned from hall of fame
1071750,6508491,6508491,45,18.713520050048828,why is pete rose banned from hall of fame
1071750,4360126,4360126,46,18.68442916870117,why is pete rose banned from hall of fame
1071750,3016477,3016477,47,18.5604248046875,why is pete rose banned from hall of fame
1071750,3719929,3719929,48,18.379291534423828,why is pete rose banned from hall of fame
1071750,4133644,4133644,49,18.344974517822266,why is pete rose banned from hall of fame
1071750,4853911,4853911,50,18.22359085083008,why is pete rose banned from hall of fame
1071750,3928918,3928918,51,18.046411514282227,why is pete rose banned from hall of fame
1071750,3928915,3928915,52,17.907176971435547,why is pete rose banned from hall of fame
1071750,5817510,5817510,53,17.904300689697266,why is pete rose banned from hall of fame
1071750,3477869,3477869,54,17.89385986328125,why is pete rose banned from hall of fame
1071750,8698267,8698267,55,17.88504981994629,why is pete rose banned from hall of fame
1071750,7234872,7234872,56,17.806930541992188,why is pete rose banned from hall of fame
1071750,8017972,8017972,57,17.637287139892578,why is pete rose banned from hall of fame
1071750,2562017,2562017,58,17.632869720458984,why is pete rose banned from hall of fame
1071750,8017976,8017976,59,17.600879669189453,why is pete rose banned from hall of fame
1071750,3477870,3477870,60,17.58826446533203,why is pete rose banned from hall of fame
1071750,3016475,3016475,61,17.56548309326172,why is pete rose banned from hall of fame
1071750,3016483,3016483,62,17.47577476501465,why is pete rose banned from hall of fame
1071750,7234874,7234874,63,17.462608337402344,why is pete rose banned from hall of fame
1071750,3719930,3719930,64,17.377460479736328,why is pete rose banned from hall of fame
1071750,7323628,7323628,65,17.343490600585938,why is pete rose banned from hall of fame
1071750,3477874,3477874,66,17.305744171142578,why is pete rose banned from hall of fame
1071750,8017973,8017973,67,17.16408920288086,why is pete rose banned from hall of fame
1071750,4717403,4717403,68,17.157928466796875,why is pete rose banned from hall of fame
1071750,6335907,6335907,69,17.14327621459961,why is pete rose banned from hall of fame
1071750,4717398,4717398,70,17.12417984008789,why is pete rose banned from hall of fame
1071750,6508494,6508494,71,17.08881378173828,why is pete rose banned from hall of fame
1071750,8017974,8017974,72,17.06236457824707,why is pete rose banned from hall of fame
1071750,6508498,6508498,73,17.055805206298828,why is pete rose banned from hall of fame
1071750,4717397,4717397,74,17.04000473022461,why is pete rose banned from hall of fame
1071750,6508490,6508490,75,17.015079498291016,why is pete rose banned from hall of fame
1071750,6508497,6508497,76,16.973188400268555,why is pete rose banned from hall of fame
1071750,3719923,3719923,77,16.91579818725586,why is pete rose banned from hall of fame
1071750,6709875,6709875,78,16.860294342041016,why is pete rose banned from hall of fame
1071750,4717400,4717400,79,16.835811614990234,why is pete rose banned from hall of fame
1071750,4717396,4717396,80,16.83332061767578,why is pete rose banned from hall of fame
1071750,4094983,4094983,81,16.808380126953125,why is pete rose banned from hall of fame
1071750,7018750,7018750,82,16.801013946533203,why is pete rose banned from hall of fame
1071750,7323633,7323633,83,16.756763458251953,why is pete rose banned from hall of fame
1071750,4360127,4360127,84,16.704687118530273,why is pete rose banned from hall of fame
1071750,4094984,4094984,85,16.65498924255371,why is pete rose banned from hall of fame
1071750,5378687,5378687,86,16.545690536499023,why is pete rose banned from hall of fame
1071750,3016476,3016476,87,16.530658721923828,why is pete rose banned from hall of fame
1071750,8017971,8017971,88,16.512731552124023,why is pete rose banned from hall of fame
1071750,4094990,4094990,89,16.44991683959961,why is pete rose banned from hall of fame
1071750,8017968,8017968,90,16.437244415283203,why is pete rose banned from hall of fame
1071750,7509090,7509090,91,16.425460815429688,why is pete rose banned from hall of fame
1071750,3850956,3850956,92,16.40378761291504,why is pete rose banned from hall of fame
1071750,4360128,4360128,93,16.379560470581055,why is pete rose banned from hall of fame
1071750,4717402,4717402,94,16.3784122467041,why is pete rose banned from hall of fame
1071750,4133641,4133641,95,16.368215560913086,why is pete rose banned from hall of fame
1071750,4360120,4360120,96,16.35995864868164,why is pete rose banned from hall of fame
1071750,3972898,3972898,97,16.357257843017578,why is pete rose banned from hall of fame
1071750,7743884,7743884,98,16.324321746826172,why is pete rose banned from hall of fame
1071750,4360119,4360119,99,16.321186065673828,why is pete rose banned from hall of fame
1105792,8201611,8201611,0,28.69736099243164,define geon
1105792,8201612,8201612,1,28.684955596923828,define geon
1105792,8201616,8201616,2,28.477510452270508,define geon
